node_id,cluster_id
555,0
452,0
240,0
221,0
697,0
633,0
274,0
381,0
817,0
391,0
106,0
836,0
130,0
656,0
196,0
666,0
7,0
14,0
890,0
875,0
694,0
781,0
193,0
339,0
388,0
821,0
530,0
637,0
603,0
558,0
415,0
285,0
888,0
349,0
428,0
693,0
861,0
107,0
133,0
166,0
164,0
246,0
27,0
281,0
305,0
336,0
401,0
42,0
434,0
432,0
436,0
505,0
479,0
490,0
50,0
549,0
562,0
57,0
571,0
573,0
585,0
616,0
627,0
640,0
673,0
68,0
700,0
704,0
785,0
83,0
858,0
871,0
96,0
696,1
260,1
882,1
786,1
692,1
202,1
581,1
225,1
550,1
99,1
197,1
79,1
810,1
663,1
815,1
830,1
230,1
267,1
335,1
416,1
894,1
561,1
711,1
774,1
368,1
398,1
6,1
488,1
261,1
625,1
209,1
730,1
870,1
509,1
527,1
457,1
129,1
13,1
131,1
217,1
219,1
303,1
325,1
407,1
400,1
437,1
461,1
442,1
485,1
487,1
501,1
537,1
568,1
597,1
613,1
62,1
646,1
667,1
708,1
725,1
727,1
728,1
767,1
775,1
81,1
799,1
828,1
851,1
877,1
188,2
194,2
239,2
243,2
26,2
347,2
364,2
408,2
472,2
49,2
515,2
876,2
790,2
886,2
168,2
174,2
234,2
433,2
466,2
481,2
497,2
510,2
614,2
635,2
661,2
671,2
726,2
738,2
766,2
701,2
839,2
848,2
872,2
903,2
94,2
866,3
180,3
192,3
242,3
263,3
318,3
33,3
346,3
446,3
491,3
583,3
59,3
600,3
78,3
787,3
827,3
874,3
881,3
93,3
893,3
160,4
376,4
145,4
195,4
29,4
366,4
522,4
628,4
763,4
255,5
169,5
474,5
807,5
682,5
517,5
39,5
842,5
383,5
745,5
602,5
904,5
326,5
77,5
410,5
577,5
119,5
118,5
476,5
45,5
126,5
121,5
139,5
161,5
317,5
171,5
185,5
297,5
204,5
216,5
224,5
226,5
228,5
257,5
266,5
332,5
333,5
345,5
342,5
343,5
377,5
396,5
392,5
412,5
420,5
421,5
44,5
441,5
448,5
450,5
451,5
46,5
482,5
502,5
512,5
525,5
531,5
541,5
55,5
56,5
604,5
610,5
607,5
624,5
63,5
644,5
651,5
676,5
681,5
687,5
516,5
720,5
71,5
72,5
797,5
823,5
829,5
622,5
864,5
634,5
740,5
699,5
879,5
