node_id,cluster_id
555,0
452,0
871,0
240,0
221,0
633,0
274,0
381,0
817,0
562,0
696,0
882,0
197,0
99,0
260,0
230,0
775,0
786,0
692,0
202,0
581,0
225,0
501,0
815,0
550,0
261,0
830,0
79,0
335,0
561,0
810,0
767,0
663,0
267,0
416,0
894,0
485,0
711,0
131,0
774,0
6,0
488,0
39,0
160,0
195,0
368,0
398,0
209,0
376,0
255,0
474,0
807,0
56,0
414,0
680,0
97,0
731,0
597,0
728,0
183,0
442,0
129,0
625,0
325,0
396,0
877,0
407,0
461,0
62,0
13,0
667,0
224,0
303,0
400,0
708,0
568,0
851,0
161,0
725,0
829,0
487,0
799,0
204,0
537,0
76,0
103,0
55,0
317,0
443,0
541,0
333,0
86,0
730,0
315,0
527,0
457,0
891,0
61,0
509,0
751,0
870,0
151,0
117,0
496,0
366,0
522,0
29,0
145,0
763,0
628,0
777,0
125,0
322,0
24,0
58,0
646,0
757,0
613,0
217,0
48,0
5,0
185,0
437,0
441,0
60,0
296,0
420,0
604,0
823,0
624,0
617,0
864,0
897,0
173,0
367,0
222,0
575,0
720,0
768,0
324,0
81,0
345,0
179,0
284,0
82,0
249,0
553,0
564,0
755,0
596,0
417,0
868,0
834,0
727,0
108,0
123,0
805,0
124,0
647,0
136,0
611,0
566,0
690,0
884,0
200,0
3,0
519,0
467,0
203,0
311,0
802,0
636,0
631,0
218,0
570,0
794,0
248,0
198,0
264,0
289,0
782,0
521,0
361,0
495,0
594,0
707,0
312,0
313,0
675,0
327,0
837,0
337,0
351,0
254,0
862,0
769,0
576,0
507,0
542,0
662,0
741,0
598,0
334,0
137,0
229,0
304,0
554,0
181,0
698,0
567,0
9,0
533,0
321,0
873,0
300,0
630,0
586,0
37,0
826,0
587,0
374,0
878,0
120,0
705,0
648,0
394,0
365,0
818,0
340,0
32,0
626,0
526,0
691,0
454,0
282,0
389,0
718,0
539,0
36,0
520,0
177,0
748,0
251,0
754,0
12,0
279,0
17,0
804,0
590,0
800,0
331,0
138,0
480,0
302,0
591,0
272,0
269,0
478,0
403,0
212,0
813,0
4,0
779,0
749,0
320,0
750,0
465,0
791,0
540,0
809,0
672,0
756,0
724,0
806,0
686,0
184,0
483,0
905,0
579,0
652,0
250,0
538,0
719,0
399,0
113,0
25,0
220,0
286,0
431,0
697,1
106,1
391,1
836,1
656,1
666,1
7,1
14,1
640,1
130,1
196,1
890,1
875,1
281,1
694,1
193,1
855,1
511,1
20,1
781,1
490,1
388,1
821,1
558,1
285,1
107,1
673,1
530,1
885,1
603,1
349,1
68,1
339,1
164,1
637,1
428,1
305,1
700,1
415,1
693,1
336,1
704,1
888,1
861,1
401,1
785,1
42,1
133,1
549,1
825,1
479,1
50,1
532,1
436,1
27,1
434,1
246,1
858,1
432,1
166,1
83,1
96,1
57,1
309,1
573,1
639,1
585,1
616,1
627,1
571,1
505,1
429,1
85,1
271,1
358,1
867,1
580,1
456,1
280,1
293,1
901,1
609,1
34,1
683,1
306,1
572,1
70,1
149,1
793,1
28,1
641,1
747,1
191,1
552,1
112,1
565,1
523,1
760,1
772,1
402,2
709,2
22,2
314,2
464,2
31,3
354,3
892,3
835,3
189,4
843,4
742,4
142,4
363,4
833,4
444,4
169,5
383,5
155,5
844,5
167,5
46,5
392,5
252,5
687,5
77,5
745,5
477,5
90,5
678,5
544,5
737,5
141,5
535,5
761,5
276,5
430,5
649,5
385,5
235,5
51,5
270,5
714,5
21,5
458,5
681,5
74,5
619,5
135,5
187,5
310,5
762,5
348,5
889,5
551,5
508,5
421,5
210,5
292,5
715,5
211,5
273,5
856,5
733,5
223,5
375,5
735,5
100,5
207,5
658,5
789,5
654,5
506,5
674,5
764,5
308,5
801,5
486,5
713,5
98,5
493,5
84,5
880,5
752,5
866,6
180,6
494,6
546,6
192,6
263,6
33,6
446,6
491,6
583,6
59,6
600,6
78,6
787,6
827,6
874,6
881,6
346,6
318,6
93,6
405,6
893,6
242,6
244,6
838,7
52,7
253,7
379,7
896,7
840,7
10,7
816,7
115,7
153,7
307,7
350,7
128,7
382,7
659,7
729,7
43,7
35,7
513,7
623,7
869,7
560,7
30,7
172,7
439,7
215,7
154,7
188,8
194,8
234,8
738,8
243,8
433,8
766,8
239,8
26,8
481,8
839,8
347,8
497,8
848,8
364,8
614,8
872,8
408,8
635,8
559,8
472,8
671,8
49,8
903,8
515,8
94,8
790,8
174,8
876,8
466,8
661,8
726,8
510,8
886,8
168,8
701,8
534,8
175,8
453,8
1,8
773,8
770,8
47,8
445,8
788,8
105,8
682,9
904,9
67,9
410,9
332,9
297,9
126,9
63,9
676,9
72,9
796,9
524,9
899,9
38,9
702,9
268,9
721,9
316,9
887,9
621,9
820,9
378,9
528,9
783,9
397,9
739,9
765,9
651,9
214,9
228,9
832,9
536,9
18,9
670,9
632,9
156,9
372,9
435,10
0,10
190,10
743,10
863,10
859,10
746,10
41,10
517,11
842,11
476,11
119,11
577,11
602,11
482,11
23,11
610,11
342,11
343,11
257,11
448,11
531,11
216,11
797,11
132,11
266,11
634,11
121,11
377,11
780,11
122,11
607,11
231,11
390,11
744,11
665,11
545,11
850,11
622,11
450,11
118,11
404,11
451,11
502,11
226,11
814,11
40,11
238,11
740,11
186,11
644,11
409,11
171,11
699,11
525,11
139,11
879,11
512,11
589,11
412,11
516,11
71,11
778,11
359,11
422,11
902,11
299,11
595,11
110,11
373,11
499,11
427,11
380,11
208,11
655,11
599,11
69,11
44,11
45,11
776,11
811,11
808,11
500,11
460,11
569,11
831,11
615,11
355,11
803,11
352,11
679,11
127,11
795,11
898,11
547,11
449,11
265,12
205,12
344,12
73,13
294,13
247,13
857,13
722,13
295,13
104,13
828,13
11,13
612,13
144,13
147,13
213,13
353,13
426,13
290,13
459,13
462,13
518,13
556,13
620,13
643,13
660,13
703,13
736,13
758,13
759,13
258,13
357,13
91,13
732,13
543,13
287,13
370,13
406,13
411,13
689,13
262,13
854,13
232,13
529,13
330,13
574,13
847,13
87,13
92,13
109,14
178,14
723,14
588,14
413,15
143,15
356,16
88,16
201,17
371,17
386,18
241,18
80,18
463,18
455,19
469,19
771,19
492,19
468,20
236,20
650,20
338,20
275,21
717,21
328,22
66,22
695,22
447,23
629,23
134,24
503,24
206,25
471,25
291,25
64,26
852,26
824,26
101,27
95,27
323,27
111,28
853,28
114,29
387,29
146,30
75,30
157,31
475,31
158,32
419,32
159,33
301,33
163,34
798,34
2,35
792,35
148,36
734,36
514,36
227,37
54,37
548,38
669,38
424,39
608,39
369,40
592,40
319,41
384,41
298,42
664,42
484,43
618,43
278,44
642,44
256,45
677,45
245,46
329,46
283,47
784,47
8,48
845,48
605,48
716,48
165,48
89,49
277,49
219,49
578,49
162,49
182,49
606,49
822,49
710,49
712,49
341,49
900,49
362,49
895,49
259,49
288,49
360,49
425,49
706,49
498,49
563,49
653,49
819,49
841,49
860,49
326,50
393,50
685,50
684,50
233,50
645,50
470,50
846,50
657,50
668,50
199,50
504,50
473,50
102,51
116,51
16,52
601,52
140,53
176,53
15,54
584,54
152,55
638,55
170,56
753,56
19,57
593,57
237,58
489,58
395,59
53,59
418,59
582,60
150,60
438,61
688,61
423,62
440,62
557,63
883,63
812,64
865,64
65,65
849,65
